Date,Peak Wind Gust kmh,Mid Wind Gust kmh,Valley Wind Gust kmh,Peak Wind Speed kmh,Mid Wind Speed kmh,Valley Wind Speed kmh,Min Peak Temp,Max Peak Temp,Peak Feels Like,Mid Min Temp,Mid Max Temp,Mid Feels Like,Valley Min Temp,Valley Max Temp,Valley Feels Like,Inversion,Peak Weather2,Peak Weather5,Mid Weather2,Mid Weather5,Valley Weather2,Valley Weather5,Peak Rain mm,Mid Rain mm,Valley Rain mm,Peak Snow cm,Mid Snow cm,Valley Snow cm,Thunder Chance,Thunder,Total Peak Loss cm,Peak Wind Loss cm,Peak Snow depth cm,Total Mid Loss cm,Mid Wind Loss cm,Mid Snow depth cm,Total base Loss cm,Base Wind Loss cm,Base Snow depth cm,Wind Dir,Ranger Snow Cm,Ranger Snow depth cm,Ranger Rainfall,Arena snow,Arena Snow depth cm,Arena Rainfall
13/10/2026,50,34,24,43,26,14,0,0,-9,2,9,-4,5,8,1,,Snow,Snow Showers,Sleet,Sleet Showers,Rain,Rain Showers,0,4,1,4,0,0,0,,7,7,0,8,4,0,47,4,0,W,0,0,1,0,0,0
14/10/2026,110,65,34,40,23,12,3,10,-4,8,11,4,13,16,11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,18,15,0,11,3,0,7,3,0,SW,0,0,0,0,0,0
15/10/2026,0,0,0,0,0,0,3,5,3,6,11,6,8,11,8,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,5,1,0,0,0,0,,10,0,0,42,0,0,76,0,0,W,0,0,1,0,0,0
16/10/2026,2,2,1,2,2,1,-5,-3,-5,-2,9,-2,5,6,5,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,0,0,4,0,0,0,54,0,0,W,0,0,0,0,0,0
17/10/2026,55,33,18,25,14,7,-6,-5,-14,-3,5,-9,4,7,2,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,8,8,0,2,2,0,36,2,0,W,0,0,0,0,0,0
18/10/2026,5,3,1,5,3,1,0,3,0,3,12,3,10,14,10,,Sleet,Sleet Showers,Sunny,,Sunny,,5,0,0,0,0,0,0,,1,1,0,21,0,0,61,0,0,W,0,0,0,0,0,0
19/10/2026,82,46,22,25,15,8,-3,1,-10,-1,8,-6,7,9,5,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,11,11,0,-1,2,1,30,2,0,W,0,0,0,0,0,0
20/10/2026,25,14,8,13,8,5,-6,-4,-12,-1,2,-5,4,7,2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,6,3,0,5,1,0,4,1,0,SW,0,0,0,0,0,0
21/10/2026,0,0,0,0,0,0,0,1,0,2,6,2,5,7,5,,Snow,Snow Showers,Sleet,Sleet Showers,Rain,Rain Showers,0,4,5,5,0,0,0,,0,0,5,7,0,0,37,0,0,SW,0,0,1,0,0,1
22/10/2026,7,4,2,7,4,2,1,4,-1,4,9,4,7,11,7,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,1,3,2,0,0,0,0,,13,1,0,21,1,0,53,1,0,SW,0,0,1,0,0,1
23/10/2026,0,0,0,0,0,0,1,2,1,4,8,4,6,6,6,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,2,4,5,0,0,0,0,,9,0,0,16,0,0,26,0,0,SW,0,0,1,0,0,2
24/10/2026,2,1,1,2,1,1,-8,-3,-8,-3,-1,-3,2,9,2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,0,0,8,0,0,3,0,0,SW,0,0,0,0,0,0
25/10/2026,57,38,25,15,10,6,0,4,-5,5,8,2,10,15,9,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,14,8,0,6,1,0,12,2,0,SW,0,0,0,0,0,0
26/10/2026,2,1,1,2,1,1,-2,1,-2,0,5,0,3,6,3,,Snow,Mod Snow,Sleet,Sleet Showers,Sleet,Sleet Showers,0,8,5,18,0,0,0,,0,0,18,2,0,0,12,0,0,SW,0,0,4,0,0,1
27/10/2026,5,4,2,5,4,2,-5,-4,-8,-3,8,-3,5,9,5,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,20,0,0,0,,1,1,37,0,0,0,44,1,0,SW,0,0,0,0,0,0
28/10/2026,2,1,1,2,1,1,-1,2,-1,1,12,1,9,9,9,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,0,0,42,3,0,0,61,0,0,S,0,0,0,0,0,0
29/10/2026,17,10,5,14,8,5,-5,-5,-10,-2,5,-6,1,2,1,,Snow,Light Snow,Snow,Light Snow,Sleet,Sleet Showers,0,0,3,6,5,0,0,,2,2,45,1,1,4,4,1,0,SW,0,0,1,0,0,0
30/10/2026,18,10,5,12,7,4,-5,-2,-10,-2,6,-5,5,5,5,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,21,0,0,0,,3,3,64,1,1,3,39,1,0,SW,0,0,0,0,0,0
31/10/2026,6,3,2,6,3,2,-4,0,-7,1,8,1,6,8,6,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,63,4,0,0,7,0,0,W,0,0,0,0,0,0
01/11/2026,10,7,4,10,7,4,-6,-2,-11,-3,0,-7,-1,1,-1,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,16,15,11,0,,1,1,77,1,1,14,1,1,10,W,11,10,0,15,14,0
02/11/2026,18,12,7,18,12,7,-7,-6,-14,-5,-2,-10,-2,0,-5,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,3,0,,3,3,78,2,2,15,2,2,12,W,3,10,0,5,16,0
03/11/2026,14,9,6,14,9,6,-5,-5,-11,-3,5,-7,5,6,3,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,36,0,0,0,,2,2,112,1,1,14,31,2,0,W,0,0,0,0,0,0
04/11/2026,14,8,4,14,8,4,-7,-3,-14,-5,0,-9,-2,-1,-2,,Snow,Mod Snow,Snow,Light Snow,Snow,Mod Snow,0,0,0,12,9,12,0,,2,2,122,1,1,22,1,1,11,SW,10,9,0,16,15,0
05/11/2026,5,3,1,5,3,1,-7,-7,-7,-2,6,-2,3,4,3,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,121,0,0,22,5,0,6,SW,0,4,0,0,9,0
06/11/2026,0,0,0,0,0,0,-5,-2,-5,0,9,0,5,5,5,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,121,2,0,20,2,0,4,SW,0,2,0,0,7,0
07/11/2026,139,77,37,53,31,16,-7,-7,-18,-2,7,-9,3,7,-1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,19,19,102,10,4,9,9,5,0,SW,0,0,0,0,0,0
08/11/2026,6,4,3,6,4,3,-5,-4,-8,-2,0,-2,0,4,0,,Snow,Snow Showers,Snow,Snow Showers,Sleet,Sleet Showers,0,0,5,1,1,0,0,,1,1,102,1,1,10,2,1,0,SW,0,0,3,0,0,2
09/11/2026,25,16,10,25,16,10,-10,-10,-19,-7,0,-14,0,1,-4,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,1,0,0,0,,4,4,100,2,2,7,3,3,0,SW,0,0,0,0,0,0
10/11/2026,49,31,19,41,25,15,-7,-5,-18,-5,2,-12,-2,-2,-7,,Snow,Light Snow,Snow,Snow Showers,Snow,Light Snow,0,0,0,6,4,8,0,,7,7,99,4,4,8,4,4,3,W,7,3,0,9,5,0
11/11/2026,51,30,16,44,26,15,-8,-6,-19,-6,6,-14,2,2,-3,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,1,0,0,0,,7,7,93,4,4,5,20,4,0,W,0,0,0,0,0,0
12/11/2026,0,0,0,0,0,0,-9,-7,-9,-7,-4,-7,-4,-4,-4,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,5,4,0,,0,0,97,0,0,9,0,0,4,SW,3,3,0,5,5,0
13/11/2026,97,57,29,47,29,17,-7,-6,-17,-2,7,-9,3,5,-1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,14,14,84,11,4,0,7,5,0,W,0,0,0,0,0,0
14/11/2026,54,34,21,36,22,13,-11,-7,-22,-8,-3,-17,-6,-5,-12,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,4,3,0,,8,8,81,3,3,1,4,4,0,W,3,0,0,5,1,0
15/11/2026,22,16,11,22,16,11,-14,-11,-24,-9,-5,-16,-4,4,-9,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,14,3,67,4,2,0,70,3,0,W,0,0,0,0,0,0
16/11/2026,12,8,5,12,8,5,-8,-7,-14,-5,-2,-10,-3,0,-6,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,2,2,68,1,1,2,1,1,1,W,2,0,0,3,2,0
17/11/2026,71,40,20,32,20,11,-10,-7,-21,-8,-2,-15,-5,-3,-10,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,10,10,63,3,3,2,3,3,0,W,2,0,0,3,1,0
18/11/2026,53,35,23,39,25,16,-12,-9,-24,-7,-2,-16,-2,6,-8,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,21,7,41,11,3,0,62,4,0,W,0,0,0,0,0,0
19/11/2026,22,12,6,22,12,6,-9,-6,-18,-7,1,-13,1,5,-2,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,3,3,41,2,2,0,5,2,0,W,0,0,0,0,0,0
20/11/2026,20,11,5,20,11,5,-15,-11,-24,-12,-6,-19,-10,-6,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,2,0,,3,3,40,2,2,0,1,1,0,W,2,0,0,3,1,0
21/11/2026,19,12,8,19,12,8,-8,-3,-15,-3,3,-7,2,10,0,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,10,3,31,7,2,0,6,2,0,W,0,0,0,0,0,0
22/11/2026,33,20,12,33,20,12,-6,-6,-15,-3,2,-10,-1,-1,-5,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,3,1,0,,5,5,28,3,3,0,3,3,0,W,1,0,0,2,0,0
23/11/2026,8,5,3,8,5,3,-11,-8,-16,-6,-3,-6,-1,8,-1,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,1,17,11,1,0,6,1,0,W,0,0,0,0,0,0
24/11/2026,118,78,51,55,35,22,-15,-15,-30,-13,-1,-24,-5,-3,-12,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,17,17,2,5,5,0,6,6,0,SW,0,0,0,0,0,0
25/11/2026,2,1,1,2,1,1,-11,-11,-11,-9,-3,-9,-6,-4,-6,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,4,0,,0,0,5,0,0,2,0,0,4,W,4,3,0,4,4,0
26/11/2026,10,7,4,10,7,4,-16,-14,-24,-14,-9,-19,-11,-8,-11,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,1,3,0,,1,1,6,1,1,3,1,1,5,W,2,4,0,3,6,0
27/11/2026,29,17,10,29,17,10,-7,-7,-17,-5,0,-11,-2,-2,-7,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,4,4,5,2,2,4,3,3,5,W,2,4,0,3,7,0
28/11/2026,43,28,17,43,28,17,-14,-14,-26,-8,-4,-18,-4,0,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,6,0,4,4,0,5,5,0,NW,0,0,0,0,2,0
29/11/2026,173,111,69,81,47,25,-9,-4,-23,-4,0,-13,1,7,-5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,31,24,0,9,7,0,9,7,0,NW,0,0,0,0,0,0
30/11/2026,8,5,2,8,5,2,-12,-12,-17,-7,1,-7,-2,2,-2,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,0,1,1,0,10,1,0,S,0,0,0,0,0,0
01/12/2026,26,15,8,26,15,8,-13,-12,-23,-8,-1,-15,-3,1,-7,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,0,2,2,0,2,2,0,NE,0,0,0,0,0,0
02/12/2026,60,34,18,60,34,18,-18,-15,-34,-13,-7,-25,-8,1,-15,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,16,8,0,6,5,0,23,5,0,NW,0,0,0,0,0,0
03/12/2026,83,46,22,57,33,16,-13,-11,-27,-11,-3,-21,-3,1,-9,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,23,0,0,0,,12,12,11,5,5,0,5,5,0,N,0,0,0,0,0,0
04/12/2026,117,65,30,54,32,18,-9,-9,-22,-7,5,-16,1,5,-4,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,16,16,0,5,5,0,9,5,0,N,0,0,0,0,0,0
05/12/2026,97,55,27,43,27,15,-13,-13,-26,-11,-7,-21,-8,-6,-15,,Snow,Mod Snow,Snow,Mod Snow,Snow,Light Snow,0,0,0,12,11,8,0,,14,14,0,4,4,7,4,4,4,NW,8,3,0,11,7,0
06/12/2026,3,2,1,3,2,1,-18,-14,-18,-15,-13,-15,-13,-11,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,5,4,0,,0,0,5,0,0,12,0,0,7,NW,3,6,0,4,11,0
07/12/2026,0,0,0,0,0,0,-10,-6,-10,-5,2,-5,0,4,0,,Cloudy,,Sunny,,Sunny,,0,0,0,0,0,0,0,,0,0,5,0,0,12,10,0,0,NW,0,0,0,0,1,0
08/12/2026,80,50,30,35,22,13,-16,-14,-28,-13,-10,-23,-11,-11,-18,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,13,11,12,0,,11,11,6,3,3,19,4,4,8,NW,10,6,0,13,10,0
09/12/2026,19,11,6,19,11,6,-16,-14,-26,-11,-2,-17,-6,-5,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,3,4,2,2,18,2,2,6,N,0,5,0,0,9,0
10/12/2026,66,44,30,24,15,10,-13,-10,-23,-8,1,-15,-3,1,-7,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,9,9,0,2,2,16,3,3,4,N,0,2,0,0,6,0
11/12/2026,39,25,15,18,11,6,-16,-13,-26,-11,-6,-17,-6,-4,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,0,2,2,14,2,2,2,N,0,0,0,0,4,0
12/12/2026,27,16,8,15,9,5,-15,-14,-24,-10,-4,-15,-5,-5,-5,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,0,1,1,13,1,1,1,N,0,0,0,0,3,0
13/12/2026,3,2,1,3,2,1,-14,-10,-14,-9,-4,-9,-4,0,-4,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,0,0,0,13,0,0,0,N,0,0,0,0,3,0
14/12/2026,10,7,5,10,7,5,-16,-14,-23,-11,-3,-16,-6,-6,-6,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,0,1,1,12,1,1,0,N,0,0,0,0,1,0
15/12/2026,7,4,3,7,4,3,-15,-12,-20,-12,-9,-12,-10,-10,-10,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,33,24,37,0,,1,1,32,1,1,35,1,1,36,NW,30,29,0,47,47,0
16/12/2026,14,10,7,14,10,7,-18,-16,-26,-15,-4,-22,-8,-5,-12,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,33,0,0,0,,2,2,63,1,1,33,2,2,34,NW,0,27,0,0,46,0
17/12/2026,23,13,6,23,13,6,-15,-15,-25,-10,-2,-16,-5,-4,-8,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,3,60,2,2,31,2,2,32,NW,0,26,0,0,44,0
18/12/2026,18,10,4,18,10,4,-17,-13,-26,-14,-11,-21,-12,-10,-12,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,17,13,17,0,,2,2,74,1,1,43,1,1,48,N,16,41,0,22,65,0
19/12/2026,114,64,31,47,28,15,-12,-9,-25,-9,-7,-19,-7,-5,-13,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,16,16,61,4,4,42,4,4,46,N,2,39,0,3,64,0
20/12/2026,16,10,6,16,10,6,-15,-15,-24,-13,-9,-19,-10,-7,-14,,Snow,Mod Snow,Snow,Light Snow,Snow,Light Snow,0,0,0,11,10,8,0,,2,2,70,1,1,51,2,2,53,NW,8,45,0,11,74,0
21/12/2026,0,0,0,0,0,0,-18,-15,-18,-16,-9,-16,-13,-11,-13,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,29,24,19,0,,0,0,99,0,0,75,0,0,72,NW,15,60,0,24,98,0
22/12/2026,14,8,4,14,8,4,-17,-13,-26,-12,-5,-17,-7,-5,-7,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,97,1,1,74,1,1,71,N,0,59,0,0,97,0
23/12/2026,2,1,1,2,1,1,-16,-16,-16,-11,-3,-11,-6,-2,-6,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,97,0,0,74,0,0,71,N,0,59,0,0,96,0
24/12/2026,32,23,16,32,23,16,-19,-17,-33,-14,-9,-24,-9,-9,-17,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,92,3,3,70,5,5,67,NW,0,54,0,0,92,0
25/12/2026,152,87,45,81,46,24,-17,-17,-34,-14,-7,-27,-11,-10,-21,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,17,15,17,0,,21,21,88,7,7,79,7,7,77,N,16,63,0,22,107,0
26/12/2026,0,0,0,0,0,0,-20,-13,-20,-22,-16,-22,-25,-18,-25,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,9,0,79,3,0,76,0,0,77,N,0,63,0,0,107,0
27/12/2026,8,5,3,8,5,3,-22,-19,-29,-17,-15,-17,-12,-3,-12,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,1,70,6,1,71,1,1,76,N,0,63,0,0,106,0
28/12/2026,108,62,32,78,46,24,-15,-14,-31,-12,-7,-25,-10,-8,-19,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,3,0,,15,15,59,6,6,69,7,7,72,N,2,58,0,4,103,0
29/12/2026,91,51,23,63,37,20,-19,-15,-36,-16,-9,-29,-9,-6,-17,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,10,0,0,0,,13,13,56,5,5,63,6,6,67,N,0,53,0,0,98,0
30/12/2026,6,4,2,6,4,2,-23,-23,-29,-20,-14,-20,-18,-18,-18,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,1,1,56,1,1,64,1,1,67,N,1,53,0,1,98,0
31/12/2026,200,116,61,50,30,16,-22,-21,-39,-19,-14,-32,-17,-13,-26,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,28,28,31,4,4,63,5,5,64,N,2,50,0,3,96,0
01/01/2027,22,12,6,22,12,6,-20,-17,-32,-18,-14,-26,-15,-12,-20,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,37,26,25,0,,3,3,65,2,2,88,2,2,87,N,20,68,0,28,122,0
02/01/2027,27,19,14,27,17,10,-20,-20,-33,-18,-14,-27,-15,-12,-22,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,15,14,12,0,,4,4,76,2,2,99,3,3,96,N,10,75,0,16,136,0
03/01/2027,94,56,31,24,15,8,-23,-19,-36,-21,-17,-30,-18,-16,-25,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,3,0,,13,13,67,2,2,101,2,2,97,N,3,76,0,4,137,0
04/01/2027,3,2,1,3,2,1,-20,-20,-20,-18,-15,-18,-15,-11,-15,,Snow,Mod Snow,Snow,Mod Snow,Snow,Light Snow,0,0,0,12,15,8,0,,0,0,79,0,0,115,0,0,104,NE,7,83,0,11,148,0
05/01/2027,5,4,3,5,4,3,-18,-17,-23,-16,-11,-16,-13,-13,-13,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,22,17,15,0,,1,1,100,1,1,132,1,1,118,NE,13,95,0,20,167,0
06/01/2027,0,0,0,0,0,0,-20,-20,-20,-15,-8,-15,-10,-10,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,100,0,0,132,0,0,118,N,0,95,0,0,167,0
07/01/2027,2,1,0,2,1,0,-19,-18,-19,-16,-9,-16,-13,-13,-13,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,17,19,19,0,,0,0,117,0,0,150,0,0,137,N,17,111,0,25,192,0
08/01/2027,63,37,20,20,12,7,-22,-19,-33,-16,-9,-24,-12,-8,-16,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,9,9,108,2,2,149,2,2,135,N,0,109,0,0,190,0
09/01/2027,3,2,1,3,2,1,-20,-16,-20,-15,-10,-15,-10,-6,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,108,0,0,148,0,0,135,N,0,109,0,0,190,0
10/01/2027,14,8,5,14,8,5,-22,-21,-31,-19,-14,-26,-17,-16,-17,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,38,38,27,0,,2,2,144,1,1,185,1,1,161,N,22,130,0,35,223,0
11/01/2027,35,20,11,18,11,6,-20,-16,-30,-15,-7,-22,-10,-9,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,139,1,1,184,2,2,159,N,0,128,0,0,221,0
12/01/2027,3,2,1,3,2,1,-21,-19,-21,-16,-11,-16,-11,-10,-11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,138,0,0,184,0,0,159,N,0,128,0,0,221,0
13/01/2027,8,5,3,8,5,3,-20,-20,-27,-15,-8,-15,-10,-10,-10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,137,1,1,183,1,1,158,N,0,127,0,0,220,0
14/01/2027,16,10,6,16,10,6,-20,-19,-30,-15,-8,-22,-10,-6,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,135,1,1,181,2,2,156,N,0,125,0,0,219,0
15/01/2027,7,5,3,7,5,3,-20,-17,-26,-17,-7,-17,-10,-6,-10,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,45,0,0,0,,1,1,179,1,1,181,1,1,156,N,0,124,0,0,218,0
16/01/2027,49,29,15,19,11,6,-22,-19,-33,-19,-13,-27,-17,-17,-22,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,32,40,23,0,,7,7,204,2,2,219,2,2,177,N,21,143,0,28,244,0
17/01/2027,6,3,2,6,3,2,-19,-17,-24,-16,-7,-16,-9,-9,-9,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,13,0,0,0,,1,1,216,0,0,219,0,0,176,N,0,143,0,0,244,0
18/01/2027,2,1,1,2,1,1,-22,-19,-22,-17,-8,-17,-12,-12,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,216,0,0,219,0,0,176,NE,0,143,0,0,244,0
19/01/2027,38,21,10,12,7,3,-22,-21,-31,-20,-13,-26,-17,-15,-17,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,27,39,21,0,,5,5,238,1,1,256,1,1,196,N,20,162,0,24,267,0
20/01/2027,40,23,12,7,4,2,-22,-19,-28,-17,-9,-17,-12,-10,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,6,232,1,1,256,1,1,196,NE,0,161,0,0,266,0
21/01/2027,0,0,0,0,0,0,-19,-15,-19,-14,-6,-14,-9,-6,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,232,0,0,256,0,0,196,N,0,161,0,0,266,0
22/01/2027,1,0,0,1,0,0,-19,-17,-19,-17,-13,-17,-14,-14,-14,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,35,44,39,0,,0,0,267,0,0,299,0,0,234,N,37,198,0,51,318,0
23/01/2027,5,3,1,5,3,1,-22,-21,-27,-17,-12,-17,-12,-11,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,266,0,0,299,0,0,234,N,0,198,0,0,317,0
24/01/2027,0,0,0,0,0,0,-22,-19,-22,-20,-10,-20,-12,-12,-12,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,13,0,0,0,,0,0,279,0,0,299,0,0,234,N,0,198,0,0,317,0
25/01/2027,2,1,1,2,1,1,-21,-18,-21,-19,-14,-19,-16,-15,-16,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Heavy Snow,0,0,0,27,19,25,0,,0,0,306,0,0,318,0,0,258,N,21,219,0,27,345,0
26/01/2027,0,0,0,0,0,0,-19,-16,-19,-14,-5,-14,-9,-7,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,306,0,0,318,0,0,258,N,0,219,0,0,345,0
27/01/2027,51,30,17,51,30,15,-20,-19,-36,-18,-8,-30,-10,-7,-17,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,41,0,0,0,,7,7,340,4,4,314,4,4,254,NE,0,215,0,0,341,0
28/01/2027,16,9,4,16,9,4,-21,-17,-32,-16,-9,-23,-11,-7,-11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,338,1,1,313,1,1,253,NE,0,214,0,0,339,0
29/01/2027,98,58,31,51,30,15,-22,-20,-39,-17,-10,-29,-12,-9,-20,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,14,14,324,4,4,309,4,4,249,NE,0,209,0,0,335,0
30/01/2027,76,43,21,38,21,11,-18,-15,-32,-16,-12,-26,-13,-10,-20,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,11,11,314,3,3,307,3,3,247,NE,1,207,0,1,333,0
