Date,Temp C,Feels Like C,Wind Gust kmh,Wind Speed kmh,Weather2,Blizzard?,Weather4,Snow depth cm,Thunder Chance
29/01/2018,-18.56,-23,5.38,5.38,Snow,,Calm,341.800953,
30/01/2018,-25.6,-39,24.56,24.56,Sunny,,Calm,336.3272604,
31/01/2018,-22.64,-19,0.49,0.49,Snow,,Calm,341.2976154,
01/02/2018,-17.67,-21,3.72,3.72,Snow,,Calm,343.0746481,
02/02/2018,-22.7,-34,21.79,21.79,Sunny,,Calm,332.7673357,
03/02/2018,-20.73,-16,0.36,0.36,Sunny,,Calm,329.7459868,
04/02/2018,-22.76,-45,122.79,31.59,Snow,Blizzard,Stormy,332.378376,
05/02/2018,-17.78,-21,3.9,3.9,Sunny,,Calm,325.1445412,
06/02/2018,-22.8,-22,1.21,1.21,Sunny,,Calm,320.0718866,
07/02/2018,-22.82,-32,12.99,12.99,Snow,,Calm,321.2922274,
08/02/2018,-24.83,-34,13.41,13.41,Sunny,,Calm,316.4875218,
09/02/2018,-20.84,-30,16.05,16.05,Sunny,,Calm,307.5243129,
10/02/2018,-17.85,-33,50.75,26.68,Snow,,Calm,306.4794476,
11/02/2018,-25.86,-34,10.27,10.27,Snow,,Calm,309.8634628,
12/02/2018,-25.86,-39,25.55,25.55,Snow,,Calm,309.3306738,
13/02/2018,-24.86,-26,2.13,2.13,Snow,,Calm,313.2029449,
14/02/2018,-18.85,-38,93.94,40.83,Snow,Blizzard,Stormy,310.5665303,
15/02/2018,-25.85,-20,0.21,0.21,Snow,,Calm,312.5541135,
16/02/2018,-24.84,-29,3.93,3.93,Snow,,Calm,316.3184975,
17/02/2018,-22.83,-41,61.99,29.43,Snow,Blizzard,Stormy,317.5991092,
18/02/2018,-16.81,-33,70.52,21.26,Sunny,,Stormy,304.367951,
19/02/2018,-25.8,-44,53.47,12.26,Snow,Blizzard,Stormy,305.1599784,
20/02/2018,-22.78,-23,1.73,1.73,Sunny,,Calm,298.0560071,
21/02/2018,-23.76,-30,7.32,7.32,Sunny,,Calm,289.6170937,
22/02/2018,-16.73,-24,10.98,10.98,Snow,,Calm,292.95808,
23/02/2018,-20.7,-8,0.01,0.01,Sunny,,Calm,286.9577137,
24/02/2018,-20.67,-25,4.78,4.78,Sunny,,Calm,280.6707428,
25/02/2018,-15.64,-21,7.51,7.51,Snow,,Calm,285.2202279,
26/02/2018,-19.6,-36,57.19,27.52,Sunny,,Stormy,280.7889257,
27/02/2018,-23.57,-39,39.55,19.36,Sunny,,Stormy,269.415636,
28/02/2018,-21.53,-20,1.03,1.03,Sunny,,Calm,261.3535927,
01/03/2018,-22.83,-23,1.59,1.59,Snow,,Calm,263.2584673,
02/03/2018,-22.74,-33,15.46,15.46,Snow,,Calm,270.331146,
03/03/2018,-19.64,-26,8.22,8.22,Snow,,Calm,270.8378935,
04/03/2018,-18.54,-35,69.6,13.47,Sunny,,Stormy,257.6621894,
05/03/2018,-22.44,-14,0.07,0.07,Snow,,Calm,279.658057,
06/03/2018,-21.33,-21,1.58,1.58,Sunny,,Calm,271.5630303,
07/03/2018,-19.23,-29,16.43,4.84,Sunny,,Stormy,261.5770602,
08/03/2018,-18.12,-23,6.4,5.82,Sunny,,Calm,256.1927785,
09/03/2018,-17,-9,0.07,0.07,Snow,,Calm,257.1887709,
10/03/2018,-19.89,-13,0.11,0.11,Snow,,Calm,262.1822887,
11/03/2018,-20.77,-25,4.6,4.6,Sunny,,Calm,252.9063365,
12/03/2018,-20.65,-22,2.4,2.4,Snow,,Calm,259.7622449,
13/03/2018,-19.53,-23,3.87,3.87,Sunny,,Calm,252.5301753,
14/03/2018,-19.41,-31,23.32,13.69,Sunny,,Calm,243.1311525,
15/03/2018,-16.29,-26,20.38,10.45,Snow,,Calm,243.9083458,
16/03/2018,-18.16,-27,17.13,7.96,Snow,Blizzard,Stormy,255.8803048,
17/03/2018,-16.03,-19,3.89,3.89,Snow,,Calm,257.6468329,
18/03/2018,-21.9,-31,14.25,14.25,Sunny,,Calm,252.7920752,
19/03/2018,-17.77,-18,1.67,1.67,Snow,,Calm,255.6919155,
20/03/2018,-17.63,-26,15.16,15.16,Sunny,,Calm,249.7822238,
21/03/2018,-18.5,-16,0.66,0.66,Snow,,Calm,253.7426088,
22/03/2018,-14.36,-16,2.93,2.93,Snow,,Calm,255.5666893,
23/03/2018,-20.22,-31,20.73,20.22,Snow,,Calm,258.3228906,
24/03/2018,-17.08,-32,52.8,17.48,Snow,Blizzard,Stormy,260.1548926,
25/03/2018,-12.93,-21,17.42,15.73,Snow,,Calm,264.1097607,
26/03/2018,-17.79,-20,3.23,3.23,Snow,,Calm,268.9159578,
27/03/2018,-16.64,-29,36.35,13.06,Sunny,,Stormy,258.7348179,
28/03/2018,-14.49,-13,0.93,0.93,Snow,,Calm,259.679054,
29/03/2018,-14.34,-20,10.06,7.91,Snow,,Calm,261.0753605,
30/03/2018,-17.19,-17,1.59,1.59,Snow,,Calm,261.9799698,
31/03/2018,-10.04,-21,40.5,14.65,Sunny,,Stormy,250.5497874,
01/04/2018,-13.88,-4,0.01,0.01,Cloudy,,Foggy,250.5489903,
02/04/2018,-14.43,-15,1.99,1.99,Snow,,Calm,262.4294065,
03/04/2018,-12.97,-12,1.07,1.07,Sunny,,Calm,254.3649781,
04/04/2018,-12.51,-7,0.17,0.17,Sunny,,Calm,251.3549703,
05/04/2018,-10.06,-18,21.29,16.35,Sunny,,Calm,243.0777234,
06/04/2018,-8.6,-19,37.55,13.34,Snow,Blizzard,Stormy,243.8249273,
07/04/2018,-11.13,-7,0.4,0.4,Snow,,Calm,263.8010249,
08/04/2018,-10.67,-17,11.34,11.34,Sunny,,Calm,261.1207894,
09/04/2018,-9.21,-17,21.68,16.05,Sunny,,Calm,254.8201613,
10/04/2018,-6.74,-8,3.65,3.65,Snow,,Calm,278.6014297,
11/04/2018,-8.28,-15,18.57,15.03,Snow,,Calm,285.4872111,
12/04/2018,-6.81,-2,0.2,0.2,Snow,,Calm,300.4752375,
13/04/2018,-4.34,-11,20.99,12.71,Snow,,Calm,307.2157748,
14/04/2018,-4.88,-12,25.09,9.79,Sunny,,Stormy,296.7103297,
15/04/2018,-4.41,-11,22.14,8.21,Snow,Blizzard,Stormy,306.3817423,
16/04/2018,-5.94,1,0.06,0.06,Snow,,Calm,315.378142,
17/04/2018,-5.47,-12,18.13,10.63,Snow,,Calm,319.2902607,
18/04/2018,-3,2,0.13,0.13,Snow,,Calm,344.2826152,
19/04/2018,-0.53,-1,2.42,2.42,Snow,,Calm,356.1376789,
20/04/2018,2.94,6,0.56,0.56,Sleet,,Calm,353.1598513,
21/04/2018,-0.58,-5,14.02,9.19,Sunny,,Calm,345.3185539,
22/04/2018,0.89,-3,14.38,7.7,Sunny,,Calm,340.4559178,
23/04/2018,2.36,-3,24.81,6.07,Sunny,,Stormy,331.9674982,
24/04/2018,1.83,11,0,0,Cloudy,,Foggy,329.9674583,
25/04/2018,1.31,-2,10.26,3.91,Sunny,,Stormy,323.3520021,
26/04/2018,2.78,6,0.41,0.41,Sleet,,Calm,317.765876,
27/04/2018,2.25,5,0.46,0.46,Sleet,,Calm,315.4837675,
28/04/2018,1.73,1,3.62,3.62,Sleet,,Calm,311.8105368,
29/04/2018,5.2,5,2.97,2.97,Rain,,Calm,301.2291983,
30/04/2018,1.68,6,0.2,0.2,Sunny,,Calm,292.2173225,
01/05/2018,7.15,5,9.49,3.35,Rain,,Stormy,277.3505282,
02/05/2018,4.62,3,7.73,2.76,Rain,,Stormy,267.6421726,
03/05/2018,10.1,11,1.7,1.7,Rain,,Calm,257.444613,
04/05/2018,9.57,12,0.44,0.44,Rain,,Calm,247.8498721,
05/05/2018,8.04,10,0.89,0.89,Rain,,Calm,231.7143156,
06/05/2018,12.51,14,2.27,2.27,Rain,,Calm,219.0646089,
07/05/2018,9.99,12,0.95,0.95,Rain,,Calm,199.0364773,
08/05/2018,8.46,8,5.36,2.85,Rain,,Calm,181.8006117,
09/05/2018,8.93,11,1.08,1.08,Rain,,Calm,163.87908,
10/05/2018,8.4,7,8.6,2.18,Rain,,Stormy,154.9643367,
11/05/2018,12.87,17,0.08,0.08,Sunny,,Calm,150.9594563,17
12/05/2018,16.34,20,0.17,0.17,Rain,,Calm,118.2729242,
13/05/2018,11.81,13,1.73,1.73,Sunny,,Calm,108.1690868,67
14/05/2018,16.28,17,2.96,2.31,Rain,,Calm,75.44166656,
15/05/2018,9.74,11,1.68,1.68,Rain,,Calm,55.85607996,
16/05/2018,18.21,22,0.07,0.07,Rain,,Calm,19.43479799,
17/05/2018,12.67,17,0.04,0.04,Rain,,Calm,0,
18/05/2018,17.14,17,9.02,3.14,Rain,,Stormy,0,
19/05/2018,18.6,21,0.83,0.83,Sunny,,Calm,0,81
20/05/2018,17.07,19,1.61,1.61,Sunny,,Calm,0,15
21/05/2018,19.53,21,1.32,1.32,Rain,,Calm,0,
22/05/2018,17.69,20,0.41,0.41,Sunny,,Calm,0,80
23/05/2018,16.85,18,4.19,1.75,Rain,,Stormy,0,
24/05/2018,20,21,4.6,1.36,Rain,,Stormy,0,
25/05/2018,23.16,26,0.13,0.13,Rain,,Calm,0,
26/05/2018,21.32,23,2.62,0.83,Rain,,Stormy,0,
27/05/2018,20.47,24,0.06,0.06,Rain,,Calm,0,
28/05/2018,20.62,23,0.21,0.21,Rain,,Calm,0,
29/05/2018,21.78,24,0.42,0.42,Sunny,,Calm,0,8
30/05/2018,15.92,18,1.46,0.43,Rain,,Stormy,0,
31/05/2018,21.07,23,0.9,0.22,Rain,,Stormy,0,
01/06/2018,22.22,25,0.14,0.14,Rain,,Calm,0,
02/06/2018,18.32,22,0.13,0.12,Rain,,Calm,0,
03/06/2018,21.41,24,0.09,0.09,Sunny,,Calm,0,96
04/06/2018,19.5,24,0.01,0.01,Rain,,Calm,0,
05/06/2018,20.59,23,0.25,0.18,Sunny,,Calm,0,33
06/06/2018,21.68,26,0,0,Sunny,,Calm,0,37
07/06/2018,21.77,24,0.35,0.19,Rain,,Calm,0,
08/06/2018,24.85,28,0.02,0.02,Sunny,,Calm,0,25
09/06/2018,21.93,24,0.39,0.14,Rain,,Stormy,0,
10/06/2018,23.01,26,0.18,0.08,Rain,,Stormy,0,
11/06/2018,24.09,27,0.07,0.05,Rain,,Calm,0,
12/06/2018,22.17,25,0.2,0.05,Rain,,Stormy,0,
13/06/2018,22.24,25,0.1,0.02,Rain,,Stormy,0,
14/06/2018,22.32,26,0.01,0,Rain,,Stormy,0,
15/06/2018,25.39,29,0,0,Sunny,,Calm,0,2
16/06/2018,28.45,31,0,0,Rain,,Calm,0,
17/06/2018,25.52,29,0,0,Sunny,,Calm,0,53
18/06/2018,26.58,29,0,0,Rain,,Calm,0,
19/06/2018,26.65,29,0,0,Rain,,Calm,0,
20/06/2018,24.71,28,0.01,0.01,Rain,,Calm,0,
21/06/2018,26.76,29,0.01,0.01,Rain,,Calm,0,
22/06/2018,24.82,28,0.01,0.01,Rain,,Calm,0,
23/06/2018,24.87,27,0.14,0.14,Rain,,Calm,0,
24/06/2018,23.92,27,0.09,0.09,Rain,,Calm,0,
25/06/2018,27.97,30,0.06,0.06,Rain,,Calm,0,
26/06/2018,26.01,29,0.03,0.03,Sunny,,Calm,0,15
27/06/2018,29.05,31,0.4,0.18,Sunny,,Stormy,0,55
28/06/2018,27.09,30,0.01,0.01,Sunny,,Calm,0,14
29/06/2018,27.13,29,0.29,0.15,Rain,,Calm,0,
30/06/2018,25.17,28,0,0,Sunny,,Calm,0,46
01/07/2018,25.56,28,2.34,1.21,Rain,,Calm,0,
02/07/2018,23.58,26,1.85,1.16,Rain,,Calm,0,
03/07/2018,25.59,28,0.03,0.03,Sunny,,Calm,0,54
04/07/2018,23.59,26,1.99,1.64,Rain,,Calm,0,
05/07/2018,27.6,30,0.05,0.05,Sunny,,Calm,0,37
06/07/2018,22.6,25,1.53,1.51,Rain,,Calm,0,
07/07/2018,29.6,32,0.7,0.7,Rain,,Calm,0,
08/07/2018,25.59,28,1.94,1.43,Rain,,Calm,0,
09/07/2018,24.58,26,4.33,1.55,Sunny,,Stormy,0,88
10/07/2018,28.57,31,0.94,0.94,Sunny,,Calm,0,18
11/07/2018,29.56,32,1.06,1.06,Rain,,Calm,0,
12/07/2018,21.54,25,0.04,0.04,Sunny,,Calm,0,37
13/07/2018,26.52,29,0.6,0.6,Rain,,Calm,0,
14/07/2018,26.5,29,1.11,1.11,Rain,,Calm,0,
15/07/2018,27.48,30,2.8,2.8,Sunny,,Calm,0,98
16/07/2018,25.45,27,3.62,3.62,Rain,,Calm,0,
17/07/2018,25.41,27,7.3,3.18,Sunny,,Stormy,0,43
18/07/2018,27.38,30,3.23,2.23,Rain,,Calm,0,
19/07/2018,23.34,25,1.1,1.1,Sunny,,Calm,0,14
20/07/2018,29.3,32,1.56,1.56,Sunny,,Calm,0,63
21/07/2018,26.26,29,0.26,0.26,Rain,,Calm,0,
22/07/2018,29.21,32,8.73,6.38,Rain,,Calm,0,
23/07/2018,24.16,27,0.05,0.05,Sunny,,Calm,0,51
24/07/2018,26.1,28,0.67,0.67,Rain,,Calm,0,
25/07/2018,23.05,24,12.78,6.32,Rain,,Stormy,0,
26/07/2018,26.99,29,15.52,7.43,Rain,,Stormy,0,
27/07/2018,22.92,26,0.09,0.09,Sunny,,Calm,0,64
28/07/2018,23.86,25,6.79,6.79,Rain,,Calm,0,
29/07/2018,20.79,24,0.08,0.08,Rain,,Calm,0,
30/07/2018,23.72,26,2.18,2.18,Rain,,Calm,0,
31/07/2018,23.64,25,6.79,6.78,Rain,,Calm,0,
01/08/2018,21.56,22,20.55,6.22,Sunny,,Stormy,0,42
02/08/2018,25.48,27,17.67,4.72,Rain,,Stormy,0,
03/08/2018,19.39,21,1.84,1.84,Sunny,,Calm,0,74
04/08/2018,24.31,27,0.16,0.16,Rain,,Calm,0,
05/08/2018,24.21,27,0.42,0.42,Rain,,Calm,0,
06/08/2018,23.12,27,0.01,0.01,Sunny,,Calm,0,27
07/08/2018,24.02,26,2.87,2.87,Rain,,Calm,0,
08/08/2018,26.92,29,10.1,3.94,Rain,,Stormy,0,
09/08/2018,22.82,25,0.65,0.65,Rain,,Calm,0,
10/08/2018,23.71,25,4.26,3.76,Sunny,,Calm,0,19
11/08/2018,21.6,23,2.88,2.88,Rain,,Calm,0,
12/08/2018,21.49,23,6.33,4.5,Sunny,,Calm,0,2
13/08/2018,27.37,30,3.21,3.21,Rain,,Calm,0,
14/08/2018,25.25,28,0.17,0.17,Rain,,Calm,0,
15/08/2018,22.13,26,0.01,0.01,Sunny,,Calm,0,42
16/08/2018,19.01,19,9.49,8.6,Rain,,Calm,0,
17/08/2018,20.88,22,8.6,8.6,Rain,,Calm,0,
18/08/2018,17.75,19,3.68,3.68,Rain,,Calm,0,
19/08/2018,20.61,21,25.57,12.89,Rain,,Calm,0,
20/08/2018,23.48,25,6.53,6.53,Rain,,Calm,0,
21/08/2018,19.34,20,6.31,6.31,Rain,,Calm,0,
22/08/2018,19.19,24,0,0,Cloudy,,Foggy,0,
23/08/2018,24.05,25,47.22,11.69,Sunny,,Stormy,0,74
24/08/2018,20.9,23,1.1,1.1,Rain,,Calm,0,
25/08/2018,19.75,21,3.47,3.47,Rain,,Calm,0,
26/08/2018,17.59,17,23.44,12.22,Rain,,Calm,0,
27/08/2018,20.44,22,5.43,5.43,Sunny,,Calm,0,69
28/08/2018,19.28,25,0,0,Sunny,,Calm,0,10
29/08/2018,19.11,21,1.14,1.14,Rain,,Calm,0,
30/08/2018,19.95,22,0.83,0.83,Sunny,,Calm,0,92
31/08/2018,18.78,18,24.11,19.28,Rain,,Calm,0,
01/09/2018,17.61,16,30.6,19.04,Sunny,,Calm,0,12
02/09/2018,18.44,18,13.94,13.94,Rain,,Calm,0,
03/09/2018,22.26,23,7.44,7.44,Sunny,,Calm,0,50
04/09/2018,20.08,20,23.64,23.64,Rain,,Calm,0,
05/09/2018,19.9,20,20.71,20.71,Rain,,Calm,0,
06/09/2018,15.72,15,14.53,14.53,Rain,,Calm,0,
07/09/2018,16.53,15,22.42,22.42,Sunny,,Calm,0,31
08/09/2018,18.34,17,41.49,32.13,Sunny,,Calm,0,40
09/09/2018,15.15,13,31.55,31.53,Rain,,Calm,0,
10/09/2018,14.96,13,41.53,27.67,Sunny,,Calm,0,24
11/09/2018,15.77,13,73.81,25.16,Rain,,Stormy,0,
12/09/2018,15.57,14,27.92,14.61,Sunny,,Calm,0,29
13/09/2018,14.37,18,0.15,0.15,Rain,,Calm,0,
14/09/2018,15.17,15,8.44,8.44,Rain,,Calm,0,
15/09/2018,15.96,14,37.34,16.46,Sunny,,Stormy,0,52
16/09/2018,12.75,13,4.49,4.49,Rain,,Calm,0,
17/09/2018,12.55,10,23.94,23.94,Rain,,Calm,0,
18/09/2018,12.34,17,0.02,0.02,Cloudy,,Foggy,0,
19/09/2018,13.12,15,0.84,0.84,Rain,,Calm,0,
20/09/2018,9.91,8,15.72,15.72,Sunny,,Calm,0,
21/09/2018,12.69,10,32.85,31.17,Sunny,,Calm,0,26
22/09/2018,15.47,13,59.67,26.66,Sunny,,Stormy,0,82
23/09/2018,10.25,5,70.48,18.3,Sunny,,Stormy,0,24
24/09/2018,7.03,4,18.05,9.24,Rain,,Calm,0,
25/09/2018,11.81,10,17.52,6.7,Rain,,Stormy,0,
26/09/2018,15.58,15,12.48,4.25,Sunny,,Stormy,0,98
27/09/2018,11.35,11,7.17,2.49,Rain,,Stormy,0,
28/09/2018,15.12,17,1.23,1.23,Rain,,Calm,0,
29/09/2018,9.89,12,1.2,1.2,Rain,,Calm,0,
30/09/2018,13.66,13,6.99,6.4,Sunny,,Calm,0,68
01/10/2018,8.43,12,0.31,0.31,Rain,,Calm,0,
02/10/2018,7.19,10,0.36,0.36,Rain,,Calm,0,
03/10/2018,7.95,12,0.19,0.19,Rain,,Calm,0,
04/10/2018,9.72,8,15.48,15.22,Sunny,,Calm,0,
05/10/2018,5.48,3,10.46,10.46,Rain,,Calm,0,
06/10/2018,10.24,9,11.02,11.02,Rain,,Calm,0,
07/10/2018,4.99,5,2.97,2.97,Sunny,,Calm,0,
08/10/2018,3.75,-4,59.47,13.15,Sunny,,Stormy,0,
09/10/2018,4.51,3,5.92,5.88,Rain,,Calm,0,
10/10/2018,4.26,6,1.2,1.2,Sunny,,Calm,0,
11/10/2018,3.02,3,2.81,2.81,Rain,,Calm,0,
12/10/2018,0.77,5,0.23,0.23,Sleet,,Calm,0,
13/10/2018,8.52,10,1.71,1.71,Rain,,Calm,0,
14/10/2018,0.27,-5,20.74,7.35,Sunny,,Stormy,0,
15/10/2018,5.02,3,8.56,8.56,Rain,,Calm,0,
16/10/2018,7.77,10,0.71,0.71,Sunny,,Calm,0,
17/10/2018,3.52,0,17.6,17.6,Rain,,Calm,0,
18/10/2018,0.27,3,0.58,0.58,Sleet,,Calm,0,
19/10/2018,-2.99,-3,2.62,2.62,Sunny,,Calm,0,
20/10/2018,5.76,8,0.62,0.62,Sunny,,Calm,0,
21/10/2018,5.51,0,34.88,34.88,Rain,,Calm,0,
22/10/2018,1.25,-6,48.81,48.81,Sleet,,Windy,0,
23/10/2018,2,-3,25.77,25.77,Sleet,,Calm,0,
24/10/2018,-4.26,-11,22.98,22.98,Snow,,Calm,0,
25/10/2018,0.49,-10,108.9,50.76,Sleet,,Stormy,0,
26/10/2018,0.23,-9,71.9,43.13,Sleet,,Windy,0,
27/10/2018,-3.02,-12,43.2,34.71,Sunny,,Calm,0,
28/10/2018,1.72,-7,77.33,29.62,Sunny,,Stormy,0,
29/10/2018,-3.53,-13,53.66,36.12,Snow,,Calm,5.170358834,
30/10/2018,-3.79,0,0.32,0.32,Sunny,,Calm,0,
31/10/2018,-1.05,10,0,0,Cloudy,,Foggy,0,
01/11/2018,-1.3,-10,55.46,36.2,Snow,,Calm,0,
02/11/2018,-4.56,-10,13.01,13.01,Snow,,Calm,8.829360933,
03/11/2018,-8.81,-13,7.58,7.58,Snow,,Calm,9.146885795,
04/11/2018,-7.07,-22,122.79,38.49,Snow,Blizzard,Stormy,0,
05/11/2018,-5.32,-14,33.73,21.09,Snow,,Calm,6.964687655,
06/11/2018,-7.58,-6,1.19,1.19,Sunny,,Calm,0,
07/11/2018,-5.83,-13,19.64,19.64,Sunny,,Calm,0,
08/11/2018,-11.09,-23,49.09,20.85,Snow,Blizzard,Stormy,0,
09/11/2018,-5.34,-14,35.13,18.5,Snow,,Calm,7.838403316,
10/11/2018,-7.59,-12,7.86,7.86,Sunny,,Calm,4.131326302,
11/11/2018,-3.84,-2,0.99,0.99,Snow,,Calm,5.042436395,
12/11/2018,-9.1,-12,5.36,5.36,Sunny,,Calm,0,
13/11/2018,-9.35,-20,45.31,26.76,Sunny,,Calm,0,
14/11/2018,-9.6,-10,2.23,2.23,Sunny,,Calm,0,
15/11/2018,-10.85,-21,32.65,23.9,Sunny,,Calm,0,
16/11/2018,-12.1,-23,32.77,21.23,Snow,,Calm,0,
17/11/2018,-15.34,-10,0.21,0.21,Snow,,Calm,2.981529658,
18/11/2018,-10.59,-18,16.12,16.12,Snow,,Calm,3.530959912,
19/11/2018,-15.84,-31,58.05,17.69,Snow,Blizzard,Stormy,2.30683822,
20/11/2018,-15.08,-19,6.15,6.15,Sunny,,Calm,0,
21/11/2018,-12.32,-21,21.37,21.37,Snow,,Calm,2.076843157,
22/11/2018,-8.57,-15,13.97,13.97,Snow,,Calm,1.819368253,
23/11/2018,-10.81,-18,14.87,14.87,Snow,,Calm,2.48093627,
24/11/2018,-9.05,-9,2.11,2.11,Snow,,Calm,3.290878474,
25/11/2018,-11.28,-16,7.34,7.34,Snow,,Calm,5.630033904,
26/11/2018,-9.52,-12,4.49,4.49,Snow,,Calm,9.225618383,
27/11/2018,-18.76,-40,145.6,38.57,Snow,Blizzard,Stormy,0,
28/11/2018,-13.99,-20,10.3,10.3,Sunny,,Calm,0,
29/11/2018,-17.22,-23,7.55,7.55,Snow,,Calm,2.320805073,
30/11/2018,-14.46,-24,20.75,16.84,Sunny,,Calm,0,
01/12/2018,-16.69,-34,83.83,23.78,Sunny,,Stormy,0,
02/12/2018,-15.91,-9,0.1,0.1,Sunny,,Calm,0,
03/12/2018,-18.14,-19,1.83,1.83,Sunny,,Calm,0,
04/12/2018,-15.36,-14,1.02,1.02,Sunny,,Calm,0,
05/12/2018,-17.59,-24,9.43,9.43,Snow,,Calm,4.150911833,
06/12/2018,-12.81,-11,0.88,0.88,Snow,,Calm,7.071447333,
07/12/2018,-18.03,-35,69.36,32.38,Snow,Blizzard,Stormy,3.828676274,
08/12/2018,-18.24,-16,0.79,0.79,Snow,,Calm,21.75732145,
09/12/2018,-18.46,-24,7.14,7.14,Sunny,,Calm,15.11515025,
10/12/2018,-18.67,-25,9.02,9.02,Snow,,Calm,30.3029774,
11/12/2018,-19.88,-28,12.87,12.87,Snow,,Calm,44.1443322,
12/12/2018,-21.09,-37,49.54,24.07,Sunny,,Stormy,30.68533317,
13/12/2018,-18.3,-36,77.94,17.1,Snow,Blizzard,Stormy,37.67092467,
14/12/2018,-19.51,-11,0.06,0.06,Sunny,,Calm,35.66594641,
15/12/2018,-19.71,-31,24.6,14.88,Snow,,Calm,53.45174296,
16/12/2018,-22.91,-28,5.44,5.44,Snow,,Calm,64.96201149,
17/12/2018,-21.11,-27,7.61,7.61,Snow,,Calm,73.27670568,
18/12/2018,-23.3,-26,3.31,3.31,Snow,,Calm,79.97876107,
19/12/2018,-20.45,-18,0.76,0.76,Snow,,Calm,88.91030794,
20/12/2018,-22.59,-40,62.44,45.31,Snow,,Windy,86.29048306,
21/12/2018,-21.73,-7,0,0,Sunny,,Calm,77.29041675,
22/12/2018,-22.86,-37,33.59,33.59,Snow,,Calm,97.26707078,
23/12/2018,-24,-40,40.91,36.33,Sunny,,Calm,91.58498935,
24/12/2018,-25.13,-50,143.22,33.32,Sunny,,Stormy,72.69539631,
25/12/2018,-25.26,-39,28.37,12.89,Sunny,,Stormy,69.14204028,
26/12/2018,-24.39,-32,8.65,8.65,Snow,,Calm,69.36355356,
27/12/2018,-22.51,-23,1.55,1.55,Sunny,,Calm,65.22386773,
28/12/2018,-24.63,-39,30.44,24.04,Snow,,Calm,72.48391061,
29/12/2018,-27.75,-27,1.2,1.2,Sunny,,Calm,67.37603283,
30/12/2018,-25.86,-38,19.77,19.77,Snow,,Calm,66.5964768,
31/12/2018,-25.98,-20,0.22,0.22,Snow,,Calm,71.5770345,
01/01/2019,-22.17,-43,96.73,25.63,Snow,Blizzard,Stormy,66.87149988,
02/01/2019,-26.27,-35,10.33,10.33,Snow,,Calm,81.94153197,
03/01/2019,-25.37,-33,9.56,9.56,Snow,,Calm,97.0807282,
04/01/2019,-25.47,-43,49.94,27.23,Snow,,Calm,108.5857925,
05/01/2019,-28.57,-34,5.53,5.53,Snow,,Calm,111.088267,
06/01/2019,-21.66,-28,7.17,7.17,Sunny,,Calm,109.4432421,
07/01/2019,-25.75,-18,0.13,0.13,Snow,,Calm,121.4313964,
08/01/2019,-26.84,-43,39.26,39.26,Sunny,,Calm,109.8977271,
09/01/2019,-27.93,-49,71.64,51.04,Snow,,Windy,110.4503752,
10/01/2019,-30.01,-42,16.93,16.93,Sunny,,Calm,105.926843,
11/01/2019,-27.09,-31,4.13,4.13,Snow,,Calm,127.5550738,
12/01/2019,-28.16,-13,0,0,Sunny,,Calm,125.5548602,
13/01/2019,-28.24,-43,29.51,29.51,Snow,,Calm,136.8990035,
14/01/2019,-28.31,-55,150,43.05,Snow,Blizzard,Stormy,124.3990035,
15/01/2019,-27.37,-49,85.06,32.13,Snow,Blizzard,Stormy,135.7432882,
16/01/2019,-26.44,-40,26.56,26.56,Sunny,,Calm,127.3526166,
17/01/2019,-28.5,-33,4.41,4.41,Snow,,Calm,151.955627,
18/01/2019,-27.56,-36,10.39,10.39,Snow,,Calm,165.0205269,
19/01/2019,-27.61,-12,0,0,Sunny,,Calm,160.0203996,
20/01/2019,-28.66,-43,24.93,24.93,Snow,,Calm,178.7770686,
21/01/2019,-26.71,-47,73.52,44.58,Snow,,Windy,181.1599557,
22/01/2019,-27.75,-53,126.4,47.34,Snow,Blizzard,Stormy,185.7843537,
23/01/2019,-31.8,-31,0.99,0.99,Snow,,Calm,186.695527,
24/01/2019,-28.83,-46,41.14,32.79,Snow,,Calm,190.9930434,
25/01/2019,-26.87,-45,50.53,27.99,Sunny,,Calm,185.445,
26/01/2019,-25.9,-38,19.32,19.32,Snow,,Calm,187.7059476,
27/01/2019,-28.93,-22,0.17,0.17,Snow,,Calm,209.6904301,
28/01/2019,-27.96,-51,92.81,23.85,Snow,Blizzard,Stormy,224.3377805,
29/01/2019,-30.98,-45,21.59,14.45,Snow,,Calm,223.3947199,
30/01/2019,-23,-27,3.94,3.94,Snow,,Calm,228.0398915,
31/01/2019,-26.02,-33,7.59,7.59,Snow,,Calm,232.3564093,
01/02/2019,-30.03,-40,11.55,11.55,Snow,,Calm,236.3169782,
02/02/2019,-27.04,-34,7.97,7.97,Snow,,Calm,250.5992611,
03/02/2019,-27.05,-40,21.52,21.52,Sunny,,Calm,239.6621445,
04/02/2019,-25.05,-39,26.99,26.99,Snow,,Calm,241.2331317,
05/02/2019,-23.05,-34,17.09,17.09,Snow,,Calm,243.6948749,
06/02/2019,-24.05,-36,20.08,20.08,Snow,,Calm,243.8875704,
07/02/2019,-29.05,-54,122.93,35.92,Snow,Blizzard,Stormy,234.8240519,
08/02/2019,-24.04,-43,72.76,19.97,Sunny,,Stormy,219.2757677,
09/02/2019,-26.03,-43,43.77,13.82,Sunny,,Stormy,210.3366734,
10/02/2019,-25.01,-28,2.84,2.84,Snow,,Calm,211.0812371,
